_gddid	words	year	expected_lat	intersection_lat	expected_long	intersection_long	dms_regex	dd_regex
54b43266e138239d8684f0c6	['n/a', 'AA57044', 'AA59576', 'Material', 'inferred', 'charcoal', 'sediment', 'Tre02A', '1.59', '--', '1.60', '1.43', 'AA59577', 'sediment', 'Tre02B', 'Tre02A', '2.41', '2.95', '--', '2.96', '2.24', '2.735', 'AA57045', 'AA59578', 'charcoal', 'sediment', 'Tre02A', '3.31', '--', '3.32', '3.075', 'AA59579', 'sediment', 'Tre02B', '3.55', '3.30', 'AA57046', 'charcoal', 'Tre02B', 'Tre02B', '3.91', '4.45', '3.62', '4.13', 'AA57047', 'AA57048', 'charcoal', 'charcoal', 'Tre02A', 'Tre02A', 'Tre02A', '4.52', '--', '4.53', '5.00', '--', '5.01', '5.22', '--', '5.23', '4.205', '4.685', '4.865', 'AA59580', 'AA59582', 'AA59581', 'sediment', 'sediment', 'sediment', 'Tre02B', '5.42', '--', '5.43', '5.035', 'AA54517', 'twig/charcoal', 'Tre02A', '5.50', '--', '5.51', '5.115', 'AA59583', 'sediment', 'Tre02A', '5.86', '--', '5.87', '5.385', 'AA59584', 'sediment', 'Age', '-LRB-', 'cal', 'yr', 'BP', '-RRB-', '=', '119.69', '×', 'adj', 'depth3', '−', '487.64', '×', 'adj', 'depth2', '+', '2010.6', '×', 'adj', 'depth', '−', '52', '14C', 'yr', 'BP', '0', '1224', '+', '71', '1836', '+', '36', '2241', '+', '36', '2990', '+', '80', '4001', '+', '40', '4516', '+', '41', '5120', '+', '150', '5630', '+', '100', '7271', '+', '75', '7641', '+', '48', '10040', '+', '59', '10313', '+', '57', '10733', '+', '67', '11695', '+', '62', '12,865', '+', '68', 'cal', 'yr', 'BP', 'b', '−', '52', '985', '--', '1033', ',', '1049', '--', '1173', '1620', '--', '1673', ',', '1687', '--', '1740', ',', '1757', '--', '1778', '2134', '--', '2184', ',', '2196', '--', '2206', ',', '2232', '--', '2306', '2967', '--', '3211', '4296', '--', '4330', ',', '4350', '--', '4374', ',', '4378', '--', '4441', '4967', '--', '5016', ',', '5032', '--', '5072', ',', '5107', '--', '5128', ',', '5166', '--', '5277', '5615', '--', '5628', ',', '5643', '--', '5940', ',', '5974', '--', '5982', '6282', '--', '6473', '7961', '--', '8057', ',', '8089', '--', '8112', ',', '8116', '--', '8156', '8353', '--', '8423', '11397', '--', '11705', ',', '11664', '--', '11705', '11995', '--', '12188', ',', '12200', '--', '12237', ',', '12320', '--', '12344', '12737', '--', '12839', '13454', '--', '13630', '15041', '--', '15313', 'Median', 'probability', 'age', '-LRB-', 'cal', 'yr', 'BP', '-RRB-', 'b', '−', '52\xa01094\xa01703', '2221', '3097', '4391', '5120', '5815', '6372', '8040', '8393', '11551', '12131', '12785', '13548', '15192', 'Lago', 'Mosquito', 'Mos03A', '0', '0', 'n/a', 'inferred', '0', '−', '53', 'Mos03A', '0.45', '--', '0.46', '0.455', 'AA58860', 'sediment', '654', '+', '33', '554', '--', '569', ',', '593', '--', '635', 'Mos03A', '1.05', '--', '1.06', '1.055', 'AA58861', 'sediment', '577', '+', '32', '523', '--', '552', 'Mos03A', '2.45', '--', '2.46', '2.455', 'AA58862', 'sediment', '1600', '+', '33', '1386', '--', '1422', ',', '1432', '--', '1442', ',', '1460', '--', '1515', 'Mos03A', '3.085', '3.085', 'AA58874', 'charcoal', '1610', '+', '150', '1304', '--', '1574', ',', '1579', '--', '1605', 'Mos03A', '3.08', '--', '3.09', '3.085', 'AA58863', 'sediment', '1818', '+', '34', '1612', '--', '1719', 'Mos03A', '3.49', '--', '3.50', '3.495', 'AA58864', 'sediment', '2066', '+', '34', '1900', '--', '1912', ',', '1921', '--', '1997', 'Mos03A', '3.49', '3.49', 'AA58875', 'charcoal', '2300', '+', '130', '2006', '--', '2023', ',', '2038', '--', '2362', 'Mos03A', '4.20', '--', '4.21', '4.205', 'AA58865', 'sediment', '2421', '+', '34', '2340', '--', '2368', ',', '2387', '--', '2457', 'Mos03A', '4.915', '4.915', 'AA58876', 'charcoal', '2699', '+', '76', '2620', '--', '2631', ',', '2709', '--', '2861', 'Mos03A', '4.91', '--', '4.92', '4.915', 'AA58866', 'sediment', '2859', '+', '35', '2856', '--', '2955', 'Mos03A', '6.15', '--', '6.16', '6.155', 'AA58867', 'sediment', '3711', '+', '37', '3904', '--', '3995', ',', '4038', '--', '4077', 'Mos03A', '7.40', '--', '7.41', '7.405', 'AA59431', 'sediment', '4495', '+', '40', '4961', '--', '5068', ',', '5109', '--', '5123', ',', '5169', '--', '5172', ',', '5181', '--', '5274', 'Mos03A', '8.25', '--', '8.26', '8.255', 'AA58868', 'sediment', '4629', '+', '40', '5070', '--', '5108', ',', '5124', '--', '5167', ',', '5175', '--', '5176', ',', '5276', '--', '5322', ',', '5418', '--', '5441', 'Mos03A', '9.25', '--', '9.26', '9.135', 'AA58869', 'sediment', '5038', '+', '39', '5648', '--', '5748', ',', '5831', '--', '5843', 'Mos03A', '10.25', '--', '10.26', '10.135', 'AA58870', 'sediment', '5714', '+', '47', '6351', '--', '6367', ',', '6396', '--', '6497', 'Mos03A', '11.25', '--', '11.26', '11.135', 'AA58871', 'sediment', '6499', '+', '43', '7324', '--', '7402', ',', '7408', '--', '7421', 'Mos03A', '12.08', '--', '12.09', '11.965', 'AA58872', 'sediment', '6892', '+', '45', '7611', '--', '7704', 'Mos03A', '13.08', '--', '13.09', '12.965', 'AA58873', 'sediment', '7218', '+', '51', '7937', '--', '8021', 'Mos03C', '14.82', '14.70', 'AA58903', 'wood', '8200', '+', '47', '9007', '--', '9134', ',', '9185', '--', '9186', 'Age', '-LRB-', 'cal', 'yr', 'BP', '-RRB-', '=', '0.0559', '×', 'adj', 'depth5', '−', '1.961', '×', 'adj', 'depth4', '+', '22.266', '×', 'adj', 'depth3', '−', '85.536', '×', 'adj', 'depth2', '+', '687.08', '×', 'adj', 'depth', '−', '53', '−', '53\xa0606\xa0540\xa01444', '1471\xa01670\xa01961\xa02245', '2405\xa02762\xa02906\xa03978', '5051', '5237', '5710\xa06441\xa07362\xa07668', '7983', '9091', 'a', 'Adjusted', 'depths', '-LRB-', 'adj', 'depths', '-RRB-', 'were', 'used', 'to', 'calculate', 'the', 'age-depth', 'model', '.']	2006	['42', '41']	['42', '41']	['71']	['71']	[]	[]
58d27c30cf58f121bb4ff5db	"['Site', 'details', 'The', 'alder-carr', 'fen', 'Na', 'Bahne', '-LRB-', '240', 'm', 'a.', 's.', 'l.', ',', '50', '°', '11', ""'"", '51.4', ""''"", 'N', ',', '15', '°', '57', ""'"", '32.9', ""''"", 'E', ',', '1', 'ha', '-RRB-', 'lies', 'below', 'the', 'youngest', ',', 'Würmian', 'terrace', 'in', 'a', 'floodplain', ',', '150', 'm', 'from', 'the', 'Orlice', 'River', ',', 'about', '8', 'km', 'east', 'of', 'the', 'Elbe', 'River', '.']"	2010	['50']	['50']	['15']	['15']	[]	[]
57fb438bcf58f130bd48602c	['Site', 'description', '--', 'Crystal', 'Lake', '-LRB-', '42u14', '.079', 'N', ',', '88u21', '.489', 'W', ';', 'Fig.', '1', '-RRB-', 'is', 'an', 'oblong', '-LRB-', '0.58', '3', '2.33', 'km', '-RRB-', ',', 'hydrologically', 'open', 'lake', 'that', 'occupies', 'a', 'kettle', 'basin', 'formed', 'in', 'glacial', 'drift', 'of', 'the', 'last', 'glaciation', '-LRB-', 'Curry', '2005', '-RRB-', '.']	2010	['42']	['42']	['88']	['88']	[]	[]
57fb438bcf58f130bd48602c	['Axis', '1', 'CACU', 'LVER', 'COHI', 'LVAR', 'DARS', 'CYTH', 'CCRO', 'CDIS', 'CCAN', 'POTS', 'FCAU', 'CELL', 'CYCL', 'CINO', 'CUNK', 'CPUN', 'CSTA', 'CYCO', 'CYCA', 'CYCS', 'CPAR', 'CYPV', 'PHGL', 'CYOP', '20.61', '0.00', '0.10', '0.41', '0.72', '0.72', '0.90', '0.95', '0.96', '1.02', '1.09', '1.15', '1.34', '1.37', '1.45', '1.46', '1.48', '1.52', '1.59', '1.62', '1.73', '1.83', '2.35', '3.06', 'Axis', '2', 'PHGL', 'CDIS', 'LVER', 'CCRO', 'DARS', 'CELL', 'LVAR', 'POTS', 'COHI', 'CYCS', 'CACU', 'CYPV', 'CINO', 'CPUN', 'CYOP', 'CYCL', 'CYCA', 'CSTA', 'CYTH', 'CPAR', 'CUNK', 'FCAU', 'CYCO', 'CCAN', '20.10', '0.16', '0.42', '0.43', '0.46', '0.49', '0.66', '0.88', '1.04', '1.32', '1.48', '1.81', '1.82', '1.91', '1.93', '2.19', '2.25', '2.28', '2.43', '2.54', '2.62', '2.80', '2.83', '3.27', 'Axis', '3', 'COHI', 'CYOP', 'PHGL', 'CCAN', 'CCRO', 'CUNK', 'CYCS', 'CYPV', 'CYCO', 'FCAU', 'LVER', 'CSTA', 'CELL', 'CDIS', 'CINO', 'CYCA', 'CPAR', 'CYTH', 'CPUN', 'CYCL', 'CACU', 'POTS', 'DARS', 'LVAR', '20.03', '0.66', '0.89', '0.92', '1.00', '1.41', '1.47', '1.71', '1.89', '1.90', '1.90', '1.94', '2.03', '2.05', '2.07', '2.18', '2.21', '2.30', '2.40', '2.45', '2.46', '2.48', '2.54', '3.40', '10', '%', ',', 'deposited', 'from', 'about', '14,100', 'to', '9800', 'cal', 'yr', 'B.P.', 'X-ray', 'diffraction', 'analyses', '-LRB-', 'not', 'shown', '-RRB-', 'indicate', 'that', 'the', 'relatively', 'high', 'proportion', 'of', 'carbonate', 'minerals', 'in', 'the', 'interval', 'dating', 'from', 'about', '16,080', 'to', '15,500', 'cal', 'yr', 'B.P.', 'is', 'due', 'to', 'the', 'presence', 'of', 'dolomite', ',', 'a', 'mineral', 'common', 'in', 'the', 'glacial', 'drift', '-LRB-', 'Curry', '2005', '-RRB-', '.']	2010	['42']	['42']	['88']	['88']	[]	[]
57fb438bcf58f130bd48602c	['Biozone', 'H3', '+', 'H2', 'H1', 'G', 'F', 'E', 'D', 'C', 'B', 'A', 'Detrended', 'correspondence', 'analysis', 'scores', 'Axis', '1', 'Axis', '2', 'Axis', '3', 'Mean', 'SD', 'Mean', 'SD', 'Mean', 'SD', '2.88', '0.13', '1.83', '0.12', '0.79', '0.11', '2.09', '0.24', '0.45', '0.29', '1.01', '0.14', '0.53', '0.39', '1.00', '0.17', '0.85', '0.51', '1.14', '0.42', '1.29', '0.14', '0.69', '0.33', '2.06', '0.49', '1.42', '0.27', '0.80', '0.26', '2.03', '0.38', '1.20', '0.45', '1.26', '0.35', '1.64', '0.34', '1.88', '0.27', '1.52', '0.39', '0.90', '0.19', '2.24', '0.37', '1.36', '0.46', '1.27', '0.21', '2.47', '0.33', '1.54', '0.38', 'Number', 'of', 'species', 'Mean', 'SD', '3.4', '0.9', '4.3', '1.0', '7.5', '3.6', '4.5', '2.2', '3.7', '1.3', '4.4', '2.9', '7.0', '5.3', '6.2', '3.9', '5.6', '3.9', 'Annual', 'accumulation', 'rate', '-LRB-', 'valves', 'yr21', 'cc21', '-RRB-', '-LRB-', 'mg', 'yr21', 'cc21', '-RRB-', 'Mean', 'SD', 'Mean', 'SD', '20.6', '14.3', '103.8', '62.5', '16.9', '4.8', '145.9', '58.0', '2.3', '2.0', '61.9', '52.1', '0.7', '0.4', '16.7', '11.5', '0.7', '0.4', '7.5', '6.6', '1.8', '1.7', '16.5', '20.5', '4.4', '7.2', '63.8', '116.2', '2.6', '3.1', '53.8', '57.1', '3.3', '4.8', '54.8', '73.4', 'Fig.', '5', '.']	2010	['42']	['42']	['88']	['88']	[]	[]
54b43268e138239d8684f736	"['SITE', 'LOCATION', 'The', 'Innerkip', 'site', 'is', '120', 'km', 'southwest', 'of', 'Toronto', ',', 'Ontario', ',', 'at', '43', ""''"", '10', '’N', ',', '80', ""''"", '43', ""'"", 'W.', '-LRB-', 'Fig.', '1', '-RRB-', '.']"	1987	['43']	['43']	['80']	['80']	[]	[]
55f59620cf58f16256a22c44	['In', 'August', '2010', 'we', 'obtained', 'an', '809', 'cm', 'long', 'core', 'from', 'the', 'visually', 'wettest', 'location', '-LRB-', '46', '30056.800', 'N', ',', '114', '40055.700', 'W', '-RRB-', 'of', 'the', 'meadow', 'using', 'a', 'modiﬁed', 'square-rod', 'Livingstone', 'piston', 'corer', '-LRB-', 'Wright', 'et', 'al.', ',', '1984', '-RRB-', '.']	2015	['46']	['46']	['114']	['114']	[]	[]
55078445e1382326932d95e2	"['Study', 'area', 'and', 'pollen', 'records', 'Lake', 'Fúquene', '-LRB-', '5', '27', ""'"", 'N', ',', '73', '460', '-RRB-', 'is', 'located', 'at', '2540', 'm', 'altitude', 'in', 'the', 'Eastern', 'Cordillera', 'of', 'Colombia', '-LRB-', 'Fig.', '1', '-RRB-', '.']"	2011	['5']	['5']	['73']	['73']	[]	[]
55078445e1382326932d95e2	['The', 'surface', 'of', 'the', 'Fúquene', 'Basin', 'covers', '1750', 'km2', 'and', 'extends', 'between', '5', '350', 'N', 'and', '5', '190', 'N', ',', 'and', 'between', '73', '540', 'W', '73', '350', 'W', '-LRB-', 'IGAC', ',', '2003', '-RRB-', '.']	2011	['5']	['5']	['73']	['73']	[]	[]
54b43265e138239d8684ef96	['Site', 'description', 'Crystal', 'Lake', '-LRB-', '42', '°', '14.07', '′', 'N', ',', '88', '°', '21.48', '′', 'W', ',', '273', 'm', 'a.s.l.', ',', '93', 'ha', '-RRB-', 'is', 'an', 'oblong', 'kettle', 'lake', '-LRB-', '500', '×', '2110', 'm', '-RRB-', 'that', 'formed', 'during', 'the', 'last', 'deglaciation', 'on', 'an', 'outwash', 'fan', 'associated', 'with', 'the', 'Woodstock', 'Moraine', 'and', 'the', 'older', ',', 'eroded', 'Barlina', 'Moraine', '-LRB-', 'Curry', ',', '2005', '-RRB-', '.']	2009	['42']	['42']	['88']	['88']	[]	[]
54b43248e138239d86849d54	"['ELSEVIER', 'Palaeogeography', ',', 'Palaeoclimatology', ',', 'Palaeoecology', '139', '-LRB-', '1998', '-RRB-', '251', '267', 'Late', 'Quaternary', 'palaeoecology', 'and', 'palaeoclimatology', 'from', 'pollen', 'records', 'of', 'the', 'savannas', 'of', 'the', 'Llanos', 'Orientales', 'in', 'Colombia', 'Hermann', 'Behling', '*', ',', 'Henry', 'Hooghiemstra', 'The', 'Netherlands', ""''"", 'Centrefor', 'Geo-Ecological', 'Research', ',', 'ICG', ',', 'University', 'of', 'Amsterdam', ',', 'Hugo', 'de', 'VriesLaboratory', ',', 'Department', 'of', 'Palynology', 'and', 'Palaeo/Actuo-Ecology', ',', 'Kruislaan', '318', ',', '1098', 'SM', 'Amsterdam', ',', 'The', 'Netherlands', 'Received', '22', 'July', '1997', ';', 'received', 'in', 'revised', 'form', '20', 'October', '1997', ';', 'accepted', '20', 'October', '1997', 'Abstract', 'Pollen', 'analysis', 'of', 'sediment', 'cores', 'from', 'Laguna', 'Angel', '-LRB-', '4', '°', '28', '`', 'N', ',', '70', '~', '34', '`', 'W', ',', '200', 'm', 'elevation', '-RRB-', 'and', 'Laguna', 'Sardinas', '-LRB-', '4', '°', '58', '`', 'N', ',', '69', '°', '28', '`', 'W', ',', '80', 'm', 'a.s.', '1', '.', '-RRB-']"	1998	['4']	['4']	['69', '70']	['69', '70']	[]	[]
54b43248e138239d86849d54	"['The', 'sites', 'are', 'located', 'between', 'the', 'latitudes', 'of', '3', '30', '``', '430', ""'N"", 'and', 'the', 'longitudes', 'of', '69', '74', ""'"", 'W', 'at', 'elevations', 'between', '80', 'and', '450', 'm', 'in', 'the', 'provinces', '7', '~', 'o', '~', '7b', '°', '65', '°', 'Caracas', '60', '°', 'R', '•', 'Rfo', 'Tom', '#J', '5', '-', 'j', 'L', 'a', 'g', 'u', 'n', 'a', 'Sardinas', 'LagunaAngel', '~', ',1', '4', '-', 'Llanos', 'Orientales', '74', '•', '~', 'Laguna', 'de', 'Agua', 'Sucia', '73', 'I.', '72', 'I', '71', 'I', '100', 'km', '70', 'I', 'Fig.', '1', '.']"	1998	['4']	['4']	['69', '70']	['69', '70']	[]	[]
54b43248e138239d86849d54	['The', 'studied', 'lakes', ',', 'Laguna', 'Angel', '-LRB-', '4', '°', '28', '`', 'N', ',', '70', '°', '34Wq', ',', '200m', 'a.s.', '1', '.', '-RRB-']	1998	['4']	['4']	['69', '70']	['70']	[]	[]
54b43248e138239d86849d54	['and', 'Laguna', 'Sardinas', '-LRB-', '4', '°', '58', '`', 'N', ',', '69', '°', '28', '~', 'W', ',', '80', 'm', 'a.s.', '1', '.', '-RRB-']	1998	['4']	['4']	['69', '70']	['69']	[]	[]
54b43248e138239d86849d54	"['H.', 'Hoo', ',', '~', 'hiem', ',', 'stra', ',', 'Palaeo', '~', 'eo', '~', ',', ',', 'raph', ""'"", 'Puhwoclinuttolojzy', ',', 'Palaeoecoloj', '~', 'y', '139', '-LRB-', '1998', '-RRB-', '251', '267', 'Table', 'I', 'List', 'of', 'AMS', 'radiocarbon', 'dates', 'of', 'samples', 'of', 'Laguna', 'Angel', 'and', 'Laguna', 'Sardinas', 'Laboratory', 'number', 'Depth', '-LRB-', 'cm', '-RRB-', '~', '4C', '-RRB-', 'r', 'B.P.', ""'"", '3C', 't', '=-LRB-', ""'"", 'Calibrated', 'age', '-LRB-', 'cal', 'BC', '-RRB-', 'Lacuna', ',41', 'tfe', '/', 'UIC-5472', 'UtC-4950', 'UTC-4951', 'UTC-5473', 'UTC-4952', 'UTC-4953', 'UTC-4954', 'UTC-4955', 'Lacuna', 'Sardinas', 'UTC-5490', 'UTC-5491', 'UTC-5492', 'UtC-5493', 'UTC-5494', 'UTC-5495', 'UTC-4968', '4', '9.5', '10', '22', '40', '71', '-RRB-', '95.5', 'I', '12', '0', '12', '24', '44', '68', '78', '9', '-LRB-', 'I', '2,451', '_', 'f', '30', '3,651', '+', '43', '4,830', '+', '60', '4,864', ':', 'L38', '8,45', '-LRB-', 'I', 'Z-611', '9,320', '+', '7', '-LCB-', 'I', '10.070', '~', '60', '12.88', '-LRB-', 'I', '±', '80', 'S3', '+', '27', '3,475', '+', '~', '39', '5,961', '+4', '-LRB-', 'I', '8,840', '+', '90', '10,030', '+60', '10.38', 'l', '-RRB-', '+', '60', 'I', '1.570', '+', '70', 'Jx', '_', '~', '~', '-', '_', '~', '-RRB-', '~', '.0', '25', '.']"	1998	['4']	['4']	['69', '70']	['70']	[]	[]
54b43248e138239d86849d54	['of', 'samples', 'Lagtma', 'An', 'qc', '/', 'ANG-I', 'ANG-IIa', 'ANG-IIb', 'ANG-III', 'ANG-IV', 'Lclg', '~', '`', 'lllla', 'Sal', '`', 'ditlds', 'SAR-I', 'SAR-Ila', 'SAR-IIb', 'SAR-II', '-LSB-', 'SAR-IV', 'SAR-V', '94', '84', '84', '52', '52', '24', '24', '12', '12', '0', '90', '81', '81', '69', '69', '55', '55', '27', '27', '13', '13', '0', '10,030', '9,730', '9,730', '8,900', '8,900', '5,260', '5,260', '3,890', '3,890', 'ca.', '2,000', '11,57', 't', '-RRB-', '10,680', '10,680', '10,070', '10,07', 'l', '-RRB-', '9,390', '9,390', '6,390', '6,390', '3,680', '3,680', 'recent', '3', '8', '6', '4', '6', '5', '6', '7', '14', '7', '7', 'tinuous', 'and', 'a', 'time', 'period', 'of', 'about', '1000', 'or', 'more', 'years', 'is', 'missing', '.']	1998	['4']	['4']	['69', '70']	['69']	[]	[]
54b4326ae138239d8684fbf3	['Geography', 'and', 'geology', 'The', 'sediment', 'core', 'studied', 'in', 'this', 'paper', 'comes', 'from', 'the', 'Llano', 'Grande', 'basin', 'which', 'is', 'part', 'of', 'the', 'Páramo', 'de', 'Frontino', ',', 'located', 'at', '6', '°', '29', '′', 'N', 'and', '76', '°', '6', '′', 'W', '.']	2013	['6']	['6']	['76']	['76']	[]	[]
54b4326ae138239d8684fbf3	['From', 'left', 'to', 'right', 'are', 'shown', ':', '-LRB-', '1', '-RRB-', 'pollen', 'record', 'Llano', 'Grande-1', '-LRB-', '6', '°', '29', '′', 'N', ',', '76', '°', '6', '′', 'W', ';', '3460', 'm', 'elevation', ';', 'Western', 'Cordillera', ',', 'Colombia', ';', 'this', 'paper', '-RRB-', ';', '-LRB-', '2', '-RRB-', 'pollen', 'record', 'Lake', 'Fúquene-2', '-LRB-', '5', '°', '27', '′', 'N', ',', '73', '°', '46', '′', 'W', ';', '2540', 'm', 'elevation', ';', 'Eastern', 'Cordillera', ',', 'Colombia', ';', 'Van', 'Geel', 'and', 'Van', 'der', 'Hammen', ',', '1973', ';', 'Groot', 'et', 'al.', ',', '2011', ';', 'Bogotá-A', '.']	2013	['6']	['6']	['76']	['76']	['6,°,29,′,N,,,76,°,6,′,W', '5,°,27,′,N,,,73,°,46,′,W']	[]
550719f6e1382326932d9425	['Sites', 'and', 'sampling', 'The', 'western', 'site', 'is', 'located', 'on', 'the', 'island', 'of', 'Magerøya', ',', 'best', 'known', 'because', 'its', 'northernmost', 'point', ',', 'Nordkapp', '-LRB-', '71', '100', '2100', 'N', ',', '25', '470', '4000', 'E', '-RRB-', ',', 'is', 'often', 'considered', 'to', 'be', 'the', 'northernmost', 'point', 'in', 'Europe', ',', 'as', 'well', 'as', 'marking', 'the', 'boundary', 'between', 'the', 'Norwegian', 'and', 'Barents', 'Seas', '.']	2013	['71', '70']	['71']	['25', '28', '29']	['25']	[]	[]
550719f6e1382326932d9425	['It', 'is', 'located', 'near', 'the', 'west', 'coast', 'of', 'Magerøya', ',', 'ca', '2.5', 'km', 'south', 'of', 'the', 'hamlet', 'of', 'Gjesvær', '-LRB-', 'Fig.', '1', '-LRB-', 'b', '-RRB-', 'and', '2', '-LRB-', 'a', '-RRB-', ';', '71', '40', '2800', 'N', ',', '25', '220', '500', 'E', ',', '41', 'm', 'above', 'sea', 'level', '-LRB-', 'a.s.l.', '-RRB-', '-RRB-', 'and', 'has', 'a', 'surface', 'area', 'of', 'ca', '2.5', 'ha', '.']	2013	['71', '70']	['71']	['25', '28', '29']	['25']	[]	[]
550719f6e1382326932d9425	['The', 'eastern', 'site', 'lies', 'close', 'to', 'the', 'north', 'coast', 'of', 'Varangerhalvøya', ',', 'near', 'the', 'western', 'shore', 'of', 'Kongsfjord', 'and', 'ca', '2.5', 'km', 'south', 'of', 'the', 'eponymous', 'hamlet', '-LRB-', 'Figs.', '1', '-LRB-', 'b', '-RRB-', 'and', '2', '-LRB-', 'b', '-RRB-', ';', '70', '410', '5700', 'N', ',', '29', '170', '4100', 'E', ',', '51', 'm', 'a.s.l.', '-RRB-', '.']	2013	['71', '70']	['70']	['25', '28', '29']	['29']	[]	[]
550719f6e1382326932d9425	['The', 'central', 'site', ',', 'referred', 'to', 'as', 'over', 'Gunnarsfjorden', '-LRB-', 'Allen', 'et', 'al.', ',', '2007', '-RRB-', ',', 'is', 'located', 'close', 'to', 'the', 'east', 'coast', 'of', 'Nordkinnhalvøya', ',', 'the', 'peninsula', 'that', 'extends', 'to', 'the', 'northernmost', 'mainland', 'point', 'in', 'Europe', 'at', 'Kinnarodden', '-LRB-', '71', '80', '200', 'N', ',', '27', '390', '000', 'E', '-RRB-', ',', 'ca', '4.0', 'km', 'south', 'of', 'the', 'hamlet', 'of', 'Gamvik', '-LRB-', 'Fig.', '1', '-LRB-', 'b', '-RRB-', 'and', '2', '-LRB-', 'c', '-RRB-', ';', '71', '20', '1800', 'N', ',', '28', '100', '700', 'E', ',', '78', 'm', '160', 'B.', 'Huntley', 'et', 'al.', '/', 'Quaternary', 'Science', 'Reviews', '70', '-LRB-', '2013', '-RRB-', '158e175', 'Fig.', '2', '.']	2013	['71', '70']	['71', '70']	['25', '28', '29']	['28']	[]	[]
550719f6e1382326932d9425	['czerepanovii', ',', 'for', 'example', 'at', 'Oksefjorden', 'on', 'Nordkinnhalvøya', '-LRB-', '70', '570', '4100', 'N', ',', '27', '340', '1200', 'E', '-RRB-', ',', 'and', 'of', 'P.', 'sylvestris', ',', 'for', 'example', 'at', 'Børselv', 'on', 'the', 'eastern', 'shore', 'of', 'Porsangen', '-LRB-', '70', '180', '4500', 'N', ',', '25', '340', '4800', 'E', '-RRB-', ',', 'occur', 'well', 'north', 'of', 'the', 'treeline', 'and', 'of', 'the', 'BetulaePinus', 'ecotone', ',', 'respectively', ',', 'these', 'stands', 'occupy', 'locally', 'warmer', 'sites', 'within', 'the', 'landscape', 'and', 'are', 'considered', 'to', 'be', 'relicts', 'from', 'the', 'earlier', 'Holocene', 'when', 'both', 'birch', 'woodlands', 'and', 'pine', 'forests', 'extended', 'further', 'northwards', '.']	2013	['71', '70']	['70']	['25', '28', '29']	['25']	[]	[]
550719f6e1382326932d9425	"['At', '41', 'm', 'a.s.l.', ',', 'liten', 'C', 'ap', ""'"", 'pesjav', ""'"", 'ri', 'is', 'at', 'least', '3', 'm', 'below', 'the', 'closest', 'points', 'where', 'the', 'marine', 'limit', 'elevation', 'is', 'reported', 'by', 'Sollid', 'et', 'al.', '-LRB-', '1973', '-RRB-', '-LRB-', '44', 'm', 'at', 'Yttervaer', ',', '6', 'km', 'south', 'at', '71', '10', '1400', 'N', ',', '25', '210', '1400', 'E', ';', '47.5', 'm', 'at', 'Austerbotn', ',', '7.5', 'km', 'south-east', 'at', '71', '20', '500', 'N', ',', '25', '320', '1100', 'E', '-RRB-', ',', 'whilst', 'over', 'Kobbkrokvatnet', ',', 'at', '51', 'm', 'a.s.l.', ',', 'is', 'at', 'least', '2.5', 'm', 'below', 'the', 'closest', 'points', 'with', 'reported', 'marine', 'limit', 'elevations', '-LRB-', '53.5', 'm', 'at', 'Straumen', ',', 'ca', '2', 'km', 'south-east', 'at', '70', '410', '2200', 'N', ',', '29', '190', '3500', 'E', ';', '54.5', 'm', 'east', 'of', 'Homvdneset', ',', 'ca', '2', 'km', 'south', 'at', '70', '400', '4000', 'N', ',', '29', '160', '2700', 'E', '-RRB-', '.']"	2013	['71', '70']	['71', '70']	['25', '28', '29']	['25', '29']	[]	[]
550719f6e1382326932d9425	['At', '78', 'm', 'a.s.l.', ',', 'however', ',', 'over', 'Gunnarsfjorden', 'is', 'apparently', 'substantially', 'above', 'the', 'local', 'marine', 'limit', '-LRB-', '45.5', 'm', 'at', 'Tverviken', ',', 'ca', '3', 'km', 'east', 'north-east', 'at', '71', '20', '4700', 'N', ',', '28', '140', '5500', 'E', '-RRB-', '.']	2013	['71', '70']	['71']	['25', '28', '29']	['28']	[]	[]
550719f6e1382326932d9425	['Sand', '5', 'Depth', '-LRB-', 'm', '-RRB-', 'Depth', '-LRB-', 'm', '-RRB-', 'B.', 'Huntley', 'et', 'al.', '/', 'Quaternary', 'Science', 'Reviews', '70', '-LRB-', '2013', '-RRB-', '158e175', 'Lithology', '0.0', '0.0', '0.5', '0.5', '1.0', '1.0', '1.5', '1.5', '2.0', '2.0', 'Bchron', 'v', '3.1.4', 'IntCal09', '0', 'Calibrated', 'dates', '5', 'k', 'calibrated', 'years', 'BP', 'Outlying', 'date', '2', '·', '5', '--', '97', '·', '5', '%', 'range', 'Gyttja', 'Moss', 'Clay', 'Sand', '10', '25', '--', '75', '%', 'range', 'Clayey', 'gyttja', 'Mossy', 'gyttja', 'Fig.', '4', '.']	2013	['71', '70']	['70']	['25', '28', '29']	['25']	[]	[]
